Date,AXISBANK.BO,BANKINDIA.BO,ICICIBANK.BO,INDUSINDBK.BO,SBIN.BO,APOLLOHOSP.BO,FORTIS.BO,INDRAMEDCO.BO,KOVAI.BO,LEHIL.BO,COLPAL.BO,DABUR.BO,EMAMILTD.BO,GILLETTE.BO,MARICO.BO,GODFRYPHLP.BO,GOLDENTOBC.BO,ITC.BO,NTCIND.BO,VSTIND.BO
12/2/2016,454.76,116.05,227.52,1038.54,252.12,1181.2,173.15,45.98,1021.56,25.84,864.03,268.86,489.19,4091.15,240.97,864.68,59.7,206.02,59.85,1924.44
12/5/2016,455.95,117.4,228.48,1063.72,254.4,1180.7,169.6,45.89,986.23,30.97,863.33,271.33,489.6,4144.48,240.83,874.73,62.2,209.67,58.9,1920.71
12/6/2016,451.69,117.05,228.88,1062.88,256.83,1198.37,169.3,46.43,1002.3,28.65,861.69,267.05,486.8,4123.08,240.73,868.25,60.7,207.69,58.1,1925.71
12/7/2016,442.65,114.5,226.47,1057.03,253.06,1209.54,169.75,46.34,986.68,26.9,859.36,266.19,481.46,4094.6,241.77,872.11,60,205.25,58.35,1948.13
12/8/2016,444.57,114.8,229.75,1078.51,257.42,1206.05,169.3,46.83,982.84,29.13,860.85,266.15,490.24,4116.14,242.81,874.01,59.85,210.17,56.25,1945.72
12/9/2016,451.3,117,235.14,1093.31,263.62,1206.49,172.5,47.24,983.04,28.65,859.73,266.48,492.04,4082.34,239.88,873.2,60,212.7,58.6,1956.86
12/12/2016,439.73,115.65,231.9,1066.96,261.04,1204.08,170.2,47.64,992.62,28.45,847.09,262.82,493.08,4080.24,237.56,869.49,60.15,209.77,56,1977.7
12/13/2016,447.39,114.9,231.99,1071.83,263.12,1218.94,175.15,48.4,986.78,28.84,851.62,267.38,486.06,4089.09,238.23,866.78,66.65,212.25,53.6,2009.07
12/14/2016,461.83,113.9,228.39,1053.19,260.34,1220.13,179.95,48.04,982.11,28.11,844.76,262.43,478.15,4102.07,239.55,862.21,65.65,210.26,51.1,1976.38
12/15/2016,471.87,114.1,228.13,1063.57,262.62,1189.91,184.85,47.82,982.11,27.82,851.36,258.63,482.29,4096.56,239.08,855.31,65.65,207.28,51.75,2009.51
12/16/2016,467.57,113.5,223.97,1065.09,262.38,1199.46,183.5,47.28,977.83,27.19,852.72,258.01,482.65,4115.28,237.42,843.22,65.05,204.35,53.85,1991.87
12/19/2016,462.38,112.8,225.37,1067.4,259.06,1177.51,178.95,47.42,987.56,28.84,850.8,255.82,479.26,4098.29,236.62,841.65,67.05,204.85,55.3,1992.57
12/20/2016,456.54,110.4,220.46,1052.95,252.27,1162.74,180.75,47.1,983.68,27.39,851.73,260.53,477.58,4082.82,237.09,832.36,63.4,206.92,52.85,1970.02
12/21/2016,452.88,109.35,222,1067.8,252.86,1162.3,185.75,46.79,976.46,26.85,848.55,258.44,469.23,4104.03,236.1,827.56,61.6,203.95,52.1,1956.86
12/22/2016,443.54,107.6,221.69,1043.31,247.51,1141.43,183.15,46.11,933.86,25.25,846.07,252.78,453.23,4092.06,235.53,803.81,59.2,204.98,50.55,1949.14
12/23/2016,433.64,107,220.77,1044.84,247.02,1122.78,179.45,46.16,956.36,24.72,845.37,249.73,459.13,4101.01,232.88,813.52,61.15,202.77,50.55,1945.45
12/26/2016,427.02,103.55,217.66,1043.21,241.91,1109.79,172.3,45.66,938.63,23.7,835.59,247.4,468.14,4102.93,226.92,792.48,60.5,203,50,1948.61
12/27/2016,432.66,104.75,221.95,1045.77,246.47,1125.58,179.45,46.16,953.17,26.03,829.13,257.01,465.34,4099,232.83,950.97,65.95,211.16,50.85,2093.71
12/28/2016,434.68,104.2,220.46,1064.16,245.03,1137.25,177,46.02,942.36,26.9,833.67,260.06,463.31,4108.1,237,973.54,62.5,212.29,49.9,2029.69
12/29/2016,439.28,105.45,220.07,1086.28,245.33,1143.15,182.65,46.56,941.03,27.68,835.64,261.15,460.74,4093.69,237.28,963.45,61.8,212.43,51.4,2065.54
12/30/2016,445.07,107.2,223.71,1088.94,247.51,1161.07,180.55,46.61,960.78,27.58,847.62,263.58,453.23,4103.84,246.22,971.92,62.05,217.34,49.75,2114.37
1/2/2017,441.8,107.3,220.64,1068.83,241.42,1171.45,182.25,46.65,996.45,28.16,844.48,263.62,460.1,4069.37,240.21,968.01,62.65,217.57,48.8,2106.74
1/3/2017,450.21,108.55,222.83,1082.84,242.65,1185.58,187.55,47.6,982.65,29.71,839.94,261.96,486.32,4047.35,243.81,980.44,62.6,219.42,51,2106.21
1/4/2017,448.53,107.75,220.03,1082.1,240.72,1199.11,189.4,47.28,982.65,31.12,837.98,263.1,488.81,4046.39,243.67,1014.85,65.55,220.72,53.45,2106.43
1/5/2017,452.88,109.3,225.33,1108.6,243.25,1187.79,185.2,47.64,993.56,32.87,839.66,265.15,498.87,4037.25,246.6,1002.57,68.7,222.35,51.55,2106.08
1/6/2017,449.91,110.5,226.2,1124.97,243.74,1176.96,192.3,48.09,988.4,32.48,842.05,263.05,489.62,4038.97,246.22,985.1,65.95,218.88,51,2116.44
1/9/2017,447.69,111.1,226.07,1140.31,244.79,1172.78,198.85,48.76,1021.91,32.09,836.48,260.67,493.32,4035.67,244.09,987.91,64.8,221.72,48.75,2131.92
1/10/2017,442.45,111.2,228.09,1142.43,245.63,1180.46,200.8,48.04,993.56,34.51,835.26,263.62,492.35,4040.03,246.88,1014.09,66.3,224.51,49.8,2110.21
1/11/2017,448.58,114.2,232.16,1212.83,249.64,1179.03,197.7,47.77,993.41,32.91,837.27,264,492.39,4031.6,246.93,1000.57,66.05,223.25,48.1,2154.3
1/12/2017,450.21,114.1,235.19,1195.38,248.85,1183.66,195.9,47.55,997.14,33.3,833.34,265.34,503.3,4031.36,245.61,1015.18,65.25,220.36,46.5,2154.39
1/13/2017,467.77,113.95,234.44,1195.13,248.65,1172.24,189.7,47.55,1011.78,32.72,841.58,267.76,506.85,4031.98,245.04,1017.61,64.35,225.05,48.8,2150.66
1/16/2017,471.67,115.55,235.89,1196.41,253.46,1160.33,191.5,47.51,1012.13,33.2,854.17,263.67,508.94,4022.07,244.14,1004.71,65.1,224.42,51.2,2149.91
1/17/2017,481.02,114.85,235.23,1193.31,253.85,1151.08,187.05,47.6,1002.94,33.3,850.38,263.91,497.25,4025.33,243.1,996.24,63.55,227.17,53,2157.99
1/18/2017,483,115.25,235.14,1206.93,255.29,1155.31,187.15,48.49,1016.06,31.94,856.46,264.96,487.01,4031.03,245.51,1006.33,63.7,226.32,54,2138.15
1/19/2017,478.4,115.7,236.32,1199.21,255.98,1162.1,188.9,48.63,1002.3,31.99,849.44,263.2,474.19,4041.84,243.76,999.9,63.25,229.07,53.4,2167.46
1/20/2017,445.56,112.35,230.8,1200.15,248.75,1137.25,183.5,47.73,1004.51,30.83,842.94,262.15,473.05,4019.39,241.68,976.3,63.15,230.42,50.75,2150.92
1/23/2017,440.22,114.3,225.59,1210.91,251.82,1131,182,47.42,1020.28,30.3,843.87,263.1,472.57,4016.71,241.21,994.81,64,234.03,50.3,2163.34
1/24/2017,446.3,114.55,225.28,1230.73,252.42,1154.97,188.75,47.55,1007.66,31.17,841.39,263.34,477.86,4028.35,243.81,1002.05,62.8,234.3,48.95,2156.06
1/25/2017,458.62,115,227.61,1243.76,256.98,1198.57,188.35,48.22,1015.57,31.7,840.6,268.62,474.57,4040.22,241.92,1002,62.05,238.9,49.2,2143.77
1/27/2017,467.57,117.2,238.38,1232.59,264.11,1211.17,190.65,48.63,1008.44,30.78,824.12,264.19,478.29,4028.97,243.76,999.67,61.45,232.27,48.95,2106.3
1/30/2017,467.22,119.65,237.33,1218.63,260.64,1219.24,187.7,48.4,1030.21,32.43,827.63,266.43,480.99,4035,244.94,982.1,61.65,230.83,49.4,2135.04
1/31/2017,460.79,117.65,235.75,1231.61,257.67,1211.32,182.95,49.39,1062.14,31.65,830.39,262.82,490.81,4036.39,243.38,963.92,60.8,232.77,49.15,2106.04
2/1/2017,470.68,120.95,246.14,1286.23,267.88,1213.14,183.2,49.35,1055.76,28.75,835.68,262.77,524.47,4026.38,244.42,972.3,63.75,243.28,47.45,2169.75
2/2/2017,477.16,125.1,250.21,1262.04,270.26,1211.86,182.85,50.06,1108.53,28.94,843.69,260.48,544.31,4035.62,241.54,989.96,66.6,246.88,48.75,2184.66
2/3/2017,484.28,133,246.58,1281.46,274.91,1245.42,182.8,48.94,1121.79,28.6,843.4,256.2,551.49,4038.25,242.06,1020.75,69.6,245.76,48.9,2217.48
2/6/2017,491.5,132.55,254.42,1292.03,274.57,1245.37,185.9,49.89,1086.81,28.41,834.47,256.73,545.19,4027.24,242.34,1009.9,69.15,249.32,48.95,2291.28
2/7/2017,487.2,133.3,252.23,1303.54,275.01,1237.2,185.35,50.69,1071.09,27.87,836.85,253.49,526.63,3977.6,255.4,1012.23,70.05,249.95,48.85,2319.98
2/8/2017,482.16,132.65,250.48,1298.08,274.81,1217.22,188.05,50.56,1082.49,27.73,828.38,253.06,529.45,3999.43,257.62,1019.61,70.35,247.79,49.3,2322.65
2/9/2017,479.64,136.75,249.73,1282.59,273.38,1219.93,194.7,51.1,1082.49,27.44,827.35,252.26,539.74,4013.7,254.76,1012.95,69.85,250.22,49.45,2335.99
2/10/2017,483.15,133.9,246.66,1300.64,273.77,1206.3,194.8,51.19,1087.05,27.05,832.92,251.49,541.28,3989.57,256.91,1001.95,69,246.3,49.15,2405.71
2/13/2017,484.98,128.65,246.84,1315.53,268.97,1199.41,185.85,50.56,1080.96,28.11,831.28,255.39,547.73,3957.74,256.76,1005.09,68.25,244,49.5,2380.31
2/14/2017,481.71,128.75,249.64,1307.96,268.07,1228.1,195.6,49.93,1067.25,27.78,824.08,256.16,538.12,3972.91,255.29,990.72,68.85,244.27,49.5,2378.07
2/15/2017,482.6,123.55,245.92,1293.56,266.24,1214.81,192.2,50.24,1080.91,25.79,825.39,251.97,520.42,3933.22,252.38,972.11,68.5,246.61,46.5,2403.08
2/16/2017,487.6,125.45,244.3,1297.69,267.98,1235.63,198.95,49.53,1086.46,26.56,849.35,253.49,512.9,3948.3,255.48,975.53,68.8,240.57,46.15,2415.32
2/17/2017,483.64,124.5,248.02,1314.5,266.39,1252.02,195.25,50.83,1086.17,27.34,851.64,252.54,507.42,3937.29,256.29,990.43,69.55,241.97,46.15,2397.37
2/20/2017,475.33,126,247.28,1314.26,266.84,1253.35,196.3,49.62,1080.67,27.19,861.75,252.21,527.29,3935.04,253.9,991.29,69,239.8,45,2439.67
2/21/2017,499.07,128.25,249.64,1308.41,268.22,1264.22,192.9,50.06,1108.13,27.19,855.1,259.34,525.63,3949.36,261.77,986.67,68.6,237.55,45.5,2421.94
2/22/2017,518.7,127.75,250.56,1305.36,269.36,1301.67,188.6,49.53,1075.56,26.56,843.17,256.82,511.19,3919.29,260.15,980.1,68,237.68,43.9,2385.09
2/23/2017,521.87,127.65,249.25,1317.3,268.07,1302.41,195.65,49.39,1085.14,26.61,836.52,256.58,511.76,3923.36,256.53,986.91,69.25,239.67,45.95,2398.38
2/27/2017,503.27,125.15,244.34,1297.98,265.75,1271.6,195.2,49.53,1078.46,25.93,831.24,258.91,496.64,3872.33,263.15,990.86,68.1,238.45,46.2,2369.29
2/28/2017,500.6,128.5,242.2,1291.94,266.79,1279.67,191.25,49.39,1094.62,26.56,842.84,262.43,493.67,3865.49,267.34,986.1,68,236.46,45.55,2360.52
3/1/2017,507.67,128.9,244.47,1303.59,269.51,1302.26,194.9,49.35,1080.91,27.63,839.01,262.39,492.13,3890.28,265.53,1001.09,67.55,242.28,46,2414.57
3/2/2017,500.75,126.15,243.82,1285,264.61,1295.23,186,48.72,1086.61,27.15,834.14,262.58,489.41,3904.02,268.53,978.1,67.5,238.63,45.05,2385.31
3/3/2017,507.18,126,241.71,1279.35,262.77,1226.42,186.7,49.44,1080.96,27.15,849.68,263.48,491.71,3910.92,265.91,966.3,67,236.28,45.1,2373.07
3/6/2017,512.67,128.25,242.5,1297.84,267.48,1230.41,181.95,48.85,1086.91,26.85,851.31,264.1,499.03,3917,264.77,962.54,67.3,237.95,44.05,2399.92
3/7/2017,506.09,126.6,241.89,1308.46,265.65,1239.02,181,50.42,1082.63,26.52,865.87,262.48,495.9,3913.45,265.91,949.88,66.55,238.36,44,2387.72
3/8/2017,504.61,125.1,240.53,1305.51,267.28,1228.79,179.2,52.09,1087.45,26.13,870.92,261.2,488.41,3907.9,265.25,947.26,69.9,238.18,46,2376.36
3/9/2017,510.44,124.5,239.43,1302.16,270.75,1206.25,178.5,51.05,1089.95,25.69,884.26,261.29,481.42,3904.45,266.72,956.97,72.85,238.86,42.95,2372.23
3/10/2017,509.9,123.55,237.07,1313.47,269.61,1186.76,177.9,50.38,1080.91,25.74,883,259.96,473.5,3912.02,266.91,970.35,70,237.46,42.7,2359.16
3/14/2017,505.4,124.2,251.26,1331.76,272.24,1181.54,178.8,49.71,1090,30.78,892.17,260.06,484.63,3918.38,268.92,1024.7,80.95,240.97,41.35,2349.94
3/15/2017,506.14,126.3,249.86,1327.09,274.91,1193.75,183,50.51,1091.08,33.5,896.19,260.96,497.22,3925.13,272.92,1198.24,83.5,241.65,38.65,2321.25
3/16/2017,507.97,128.4,249.25,1353.54,276.45,1205.07,185.25,50.83,1115.31,35.53,915.71,261.1,499.93,4000.63,278.97,1223.32,79.35,241.92,38.75,2316.64
3/17/2017,511.33,126.9,246.01,1361.75,271.64,1198.32,182.85,50.06,1124.2,33.59,925.86,264.53,501.93,3987.13,279.16,1236.08,78.2,253.65,40.95,2491.66
3/20/2017,499.02,128.8,241.1,1358.55,271.54,1197.29,179.4,49.89,1107.89,32.19,920.48,266.05,503.07,3989.14,278.73,1188.96,77.4,254.46,40.3,2468.67
3/21/2017,482.65,128.6,238.52,1367.5,269.86,1176.13,179.6,49.8,1121.05,32.72,917.25,267.71,496.62,3973.48,278.07,1171.87,77,259.47,39.95,2557.91
3/22/2017,479.19,125.8,232.73,1353.29,265.25,1164.07,174.1,49.53,1131.77,32.53,916.18,269.9,493.22,3939.83,271.77,1123.18,76.55,252.34,39.5,2486.92
3/23/2017,482.75,126.6,234,1360.03,266.09,1167.86,176.35,50.24,1187.33,32.62,919.03,267.95,492.48,3919.34,278.21,1124.8,76.7,250.67,39.75,2508.64
3/24/2017,483.84,132.95,240.79,1366.27,273.58,1159.79,176.85,49.75,1246.69,31.8,916.78,267.76,489.56,3921.88,277.54,1115.23,74.5,253.51,38.05,2493.15
3/27/2017,481.86,135.3,239.65,1378.86,276.85,1145.66,177.8,49.08,1286.93,30.88,918.75,260.77,483.13,3942.56,273.59,1062.49,76.35,254.28,38.45,2466.78
3/28/2017,497.44,135.9,242.68,1380.87,279.62,1138.63,178.5,48.9,1267.27,30.54,924.83,262.05,482.87,3918,277.49,1130.18,77.05,253.02,37.75,2615.13
3/29/2017,498.43,138.45,247.06,1375.07,285.17,1132.77,178.25,48.27,1287.27,30.59,927.22,261.96,484.7,3978.8,284.16,1082.48,76.5,254.91,36.7,2507.37
3/30/2017,493.58,138.6,246.58,1398.47,287.4,1138.28,179.9,48.85,1280.83,29.96,943.69,260.72,485.35,3999.53,281.78,1092.24,76.85,254.91,36.7,2508.25
3/31/2017,485.42,139.4,242.81,1385.89,289.98,1148.32,180.1,47.64,1292.48,35.82,934.43,263.67,501.93,4053.53,280.54,1078.58,74.45,252.97,37.15,2527.24
4/3/2017,493.33,139.45,251.26,1379.79,290.52,1155.75,189.15,49.89,1323.14,34.46,941.82,266.1,500.36,4029.69,282.02,1104.57,78,254.1,40.85,2530.05
4/5/2017,500.95,143,249.6,1376.79,294.04,1140.35,190.25,50.29,1313.55,34.61,936.67,269.9,493.98,4011.73,284.07,1093.81,75.3,251.62,44.55,2539.14
4/6/2017,503.12,141.65,246.09,1395.72,290.08,1130.06,189.15,49.57,1313.7,34.13,943.9,270.71,495.03,3974.44,284.74,1083.63,76,247.47,42.5,2537.82
4/7/2017,498.28,140.45,242.72,1388,286.81,1142.46,186,49.66,1306.97,34.85,949.96,267.76,492.51,3973.68,285.07,1087.96,75,246.03,42.65,2581.78
4/10/2017,505.15,145.7,243.29,1402.06,286.41,1156.15,185.1,50.96,1301.91,33.83,956.78,272.76,492.84,3995.41,285.31,1085.43,75,246.7,43,2552.78
4/11/2017,508.02,149.65,247.89,1400.2,291.07,1159.1,185.45,51.5,1292.72,34.22,959.84,275.18,490.75,3991.87,287.45,1083.05,73.1,254.51,42.65,2601.83
4/12/2017,500.16,147,246.01,1413.57,287.5,1153.1,183.05,50.29,1271.25,33.79,962.57,274.37,489.06,3985.41,289.31,1062.49,72.3,254.19,42.2,2619.65
4/13/2017,501.15,149,246.97,1413.32,288.39,1154.87,185.6,51.01,1256.36,34.13,952.08,272.61,486.54,3983.01,286.93,1060.49,72.05,252.34,42.55,2710.03
4/17/2017,496.94,146.95,246.84,1411.65,287.05,1158.36,202.85,52.31,1203.55,33.93,944.64,278.04,487.49,3952.04,287.17,1066.59,71.1,251.66,44.9,2772.2
4/18/2017,492.54,151.4,247.98,1407.82,287.55,1147.73,195.2,53.79,1199.22,33.01,932.4,274.71,482.42,3977.41,284.64,1036.6,70.65,251.62,42.5,2722.14
4/19/2017,493.78,148.9,246.18,1398.97,281.65,1137.64,204.6,53.52,1180.75,33.93,930.42,276.09,485.13,3995.74,287.17,1031.65,70.1,251.75,43.15,2650.36
4/20/2017,482.6,151.7,239.04,1403.05,282.35,1139.66,208.4,53.93,1150.68,34.13,948.5,276.47,483.56,3991.05,287.79,1090.48,72,252.02,44.55,2659.27
4/21/2017,480.48,150.6,235.84,1410.77,279.62,1146.25,204.05,55.27,1168.37,33.69,971.99,276.18,480.56,3979.9,284.93,1079.34,70.05,247.47,45.65,2693.84
4/24/2017,492.74,153.05,235.45,1409.88,282.99,1146.16,210.8,53.88,1186.25,33.93,975.57,278.51,479.11,3980.62,287.45,1101.67,68.75,249.18,44.9,2695.2
4/25/2017,509.5,158.85,238.82,1428.02,283.44,1150.44,216.25,53.16,1185.91,33.45,976.37,279.32,485.47,3988.76,296.56,1153.02,71.15,253.65,42.35,2684.5
4/26/2017,511.63,163.25,242.68,1441,283.83,1197.39,215.9,52.26,1188.71,33.16,976.56,279.89,489.13,3997.18,307.61,1129.98,71,262.17,42.95,2682.17
4/27/2017,500.4,177.45,240.14,1450.05,279.42,1226.47,209.65,51.86,1207.87,33.5,975,274.52,499.62,4014.8,302.65,1170.3,68.6,257.17,43.75,2674.14
4/28/2017,504.01,186.35,244.04,1421.83,286.85,1215.06,220.35,50.24,1193.92,33.35,973.59,272.61,502.1,4116.96,300.22,1132.79,68.9,251.3,42.1,2680.81
5/2/2017,499.61,181.2,241.8,1425.17,285.67,1208.76,227.3,50.92,1202.76,34.03,969.31,270.28,496.84,4124.04,304.04,1159.78,69,251.3,43.9,2682.13
5/3/2017,495.21,184.75,239,1412.54,286.76,1204.28,221.1,52.31,1213.57,33.93,973.4,262.39,509.52,4166.65,300.13,1182.91,69,250.04,42.15,2677.65
5/4/2017,513.21,192.3,261.08,1399.36,296.12,1219.73,216.95,52.67,1181.14,34.13,982.82,263.58,527.81,4261,295.36,1166.16,68.5,253.56,44.2,2668.88
5/5/2017,499.37,183.75,261.6,1384.27,293.3,1237.84,210.6,51.32,1202.47,33.83,953.35,259.63,516.25,4220.88,290.88,1140.5,68.1,249.9,41.6,2676.82
5/8/2017,505.5,184.9,265.77,1400.54,295.97,1244.39,209.55,51.32,1198.54,34.22,929.85,259.96,514.06,4604.48,288.79,1122.61,68.05,246.21,40.2,2639.66
5/9/2017,511.63,180.9,264.01,1398.18,293.35,1258.27,213,52.13,1203.45,33.98,947.56,260.15,512.59,4758.58,288.5,1138.74,68.65,244.94,39.5,2606.27
5/10/2017,520.24,180.55,261.6,1407.52,291.96,1284.4,209.6,51.95,1183.94,33.83,959.89,268.48,523.08,4798.46,300.7,1145.41,68.25,247.06,41.9,2651.76
5/11/2017,511.43,182.5,263.18,1402.6,295.33,1301.03,208.25,52.09,1189.99,33.16,948.59,264.86,537.61,4721.72,297.37,1227.99,67.1,249.54,40.4,2615.96
5/12/2017,497.09,178.7,259.94,1389.58,294.49,1290.06,208.25,50.47,1205.27,33.45,955.65,266.76,521.96,4757.43,298.08,1195.95,66,247.42,41.6,2650.19
5/15/2017,494.52,181.05,264.67,1390.46,297.76,1284.99,205.35,50.78,1208.66,32.04,935.98,263.05,521.41,4706.4,294.79,1204.43,68.85,250.18,42,2646.98
5/16/2017,496.1,187.45,265.24,1410.13,304.25,1290.8,207.75,51.14,1176.97,31.85,918.93,260.58,519.13,4712.33,295.46,1189.58,66.3,255.68,41.9,2641.32
5/17/2017,497.14,184.55,271.46,1401.18,304.89,1261.47,206.05,50.51,1185.91,31.31,920.2,262.72,515.06,4711.49,294.03,1224.46,68.9,254.23,42.25,2593.63
5/18/2017,486.46,179,269.01,1379.69,300.23,1231.1,196.65,50.29,1189,30.73,922.18,259.2,514.11,4645.23,291.36,1180.87,66,250.81,40.45,2601.83
5/19/2017,495.36,178.5,269.1,1366.32,305.39,1237.25,203.45,50.06,1173.92,30.54,955.28,262.1,526.77,4688.27,295.22,1192.67,67.6,257.89,40.5,2613.33
5/22/2017,496.55,158.45,267.17,1367.45,291.76,1241.29,194.85,49.3,1176.67,30.68,946.52,263.77,523.86,4607.92,301.37,1181.82,66,273.9,41.5,2652.73
5/23/2017,495.21,146.7,268.35,1367.5,286.56,1213.92,196.3,47.86,1188.07,29.38,928.35,260.44,516.27,4564.58,298.89,1128.84,64,270.83,41,2665.45
5/24/2017,493.73,141.25,268.83,1390.66,280.61,1200.39,194.2,47.73,1190.58,29.28,931.74,256.11,517.13,4522.52,296.51,1113.33,62.25,270.56,41,2689.45
5/25/2017,500.8,148.8,278.3,1438.1,287.4,1185.28,202.7,47.6,1189,30.1,925.24,256.63,517.94,4609.99,300.37,1153.45,64,270.34,40.15,2720.3
5/26/2017,505.8,148.65,281.85,1454.03,288.45,1197.09,202.75,48.4,1190.23,29.67,940.49,257.35,518.82,4623.33,300.8,1171.2,62.35,278.41,39.95,2744.96
5/29/2017,500.4,143,275.76,1463.37,284.4,1195.27,196.25,47.82,1213.42,28.26,958.48,264.96,515.63,4681.99,302.27,1145.22,64.95,285.04,39.95,2720.56
5/30/2017,507.13,146.9,280.97,1450.49,288.8,1188.87,198.15,47.86,1212,27.44,952.45,264.72,514.85,4691.08,300.22,1155.78,62.05,279.99,40.45,2720.3
5/31/2017,508.56,141.55,285.92,1454.82,288.55,1190.94,195.65,47.73,1218.43,30.93,953.3,266,515.61,4747.47,299.18,1169.2,62.6,281.34,40.35,2720.3
6/1/2017,503.92,143.85,280.44,1458.01,287.35,1232.97,198.4,48.49,1209.98,32.04,977.12,271.14,531.9,4676.9,302.27,1195,63,283.78,39.5,2721
6/2/2017,502.28,145.7,278.69,1491.64,287.4,1245.67,193,48.63,1192.84,33.16,966.06,270.28,540.99,4744.75,306.8,1197.05,64.95,287.88,40.1,2712.23
6/5/2017,507.43,146.45,280.09,1482.1,287.35,1250,194.85,49.03,1182.13,31.31,961.02,272.04,544.3,4751.62,308.71,1200.86,65,290.72,38.45,2751.32
6/6/2017,504.76,142.5,279.22,1485.59,287.25,1285.43,190.7,48.54,1189,30.05,966.48,269,534.69,4742.58,302.7,1182.2,63.2,284.77,38.5,2719.42
6/7/2017,507.67,145.65,284.56,1489.87,290.75,1288.39,194.05,48.85,1194.51,30.68,1003.44,269.95,535.83,4838.4,304.51,1174.39,62.65,285.87,38.5,2721.18
6/8/2017,509.06,143.75,282.93,1498.33,288.8,1305.61,192.95,49.62,1189.5,30.39,1013.42,268.33,535.5,4770.6,304.08,1167.73,63.3,285.32,38.5,2724.91
6/9/2017,507.82,143.3,284.38,1501.67,288.5,1330.71,193.5,49.03,1201.73,30.97,1012.43,268.05,536.81,4827.43,302.32,1169.78,64.25,280.37,37.2,2728.28
6/12/2017,501.84,137.8,279.04,1481.07,285.05,1318.36,191.45,48.54,1213.37,31.46,1016.81,270.28,529.41,4808.3,299.7,1182.39,64.8,278.68,37.5,2759.26
6/13/2017,500.75,137.65,278.2,1466.52,283.8,1311.07,189.35,48.49,1216.76,32.28,1012.34,276.94,535.9,4788.63,301.65,1192.19,63.8,279,39.05,2764.17
6/14/2017,502.63,139.75,282.04,1474.73,284.35,1304.92,187.05,48.45,1199.91,32.96,1009.7,275.71,532.81,4778.26,301.46,1179.82,65.1,274.47,38.2,2823.32
6/15/2017,502.48,139,280.05,1468.98,284.05,1280.36,197.8,48.4,1187.14,32.38,1015.77,274.47,538.49,4765.75,300.08,1187.53,65.1,276.43,40.35,2869.26
6/16/2017,504.41,138.05,279.7,1475.17,285.85,1267.52,190.65,49.3,1192.2,32.14,1031.45,274.95,529.72,4749.45,298.18,1172.58,65.7,280.46,38.25,2851.93
6/19/2017,514.2,138.5,283.32,1485.94,288.5,1242.67,190.15,48.67,1179.67,31.46,1035.03,273.52,531.05,4757.11,295.27,1180.63,64.4,284.26,38.55,2816.83
6/20/2017,506.19,137.05,286.62,1489.63,290,1245.82,198.45,48,1192.1,31.94,1018.36,272.95,530.71,4787.4,302.85,1180.48,65,282.48,40,2975.17
6/21/2017,501.99,137.4,285.11,1469.52,290.2,1252.56,194.9,48.27,1213.57,31.17,1038.89,273.71,536.61,4788.98,301.37,1175.01,66,283.07,38.15,2913.75
6/22/2017,502.33,136.25,283.59,1465.04,294.55,1262.6,197.95,48.22,1208.51,31.12,1036.49,275.8,525.41,4819.08,298.89,1217.18,64,284.49,38.25,2889.04
6/23/2017,499.07,134.05,285.6,1466.03,288.85,1259.5,172.3,47.55,1210.82,29.71,1041.48,274.76,520.13,4866.02,296.94,1202.47,61,284.63,36.25,2913.79
6/27/2017,487.4,133.65,282.17,1465.04,279.4,1253.2,165.05,47.28,1184.83,28.99,1029.57,275.9,508.47,4841.71,293.31,1158.54,59,285.36,35.55,2945.43
6/28/2017,489.08,136.25,285.06,1465.09,276.4,1256.69,166.95,47.06,1216.96,31.31,1023.21,275.85,504.66,4852.93,296.27,1163.3,57.2,282.16,36,2867.85
6/29/2017,506.09,138.8,287.75,1452.95,272.55,1262.6,164.45,47.1,1210.62,30.73,1023.92,276.18,512.73,4861.23,297.46,1161.21,57.5,285.13,38.85,2838.15
6/30/2017,510.44,139.3,284.22,1455.21,273.6,1255.86,162.1,47.24,1271.01,30.54,1046.66,277.94,510.45,5049.61,299.22,1198.95,60.35,296.53,40,3151.25
7/3/2017,512.08,139.85,284.08,1461.26,274.7,1260.88,163.25,47.6,1334.44,32.57,1061.72,280.27,511.71,5045.71,308.28,1222.04,57.55,313.43,42.75,3276.25
7/4/2017,503.42,136.8,283.59,1472.52,273,1251.52,155.9,47.28,1356.79,34.03,1060.4,280.8,508.68,5104.66,307.47,1209.47,55.6,308.67,42.65,3202.49
7/5/2017,508.17,137.8,286.67,1487.66,275,1257.09,161.2,47.82,1379.79,38.44,1049.15,284.23,507.33,5086.33,309.71,1192.95,56.05,303.13,43.1,3194.07
7/6/2017,509.02,140.65,287.6,1494.84,280.9,1239.42,162,48,1365.09,38.15,1042.23,286.29,506.33,5091.47,308.61,1194,54.2,308.34,41.5,3174.59
7/7/2017,502.68,141.35,283.93,1498.52,280.2,1229.67,158.35,48.9,1375.71,37.37,1023.12,288.29,500.29,5093.35,306.04,1187.72,56.9,305.92,41.8,3224.3
7/10/2017,509.12,149.2,285.6,1533.73,285.55,1232.68,162.7,48.58,1409.31,37.37,1029.1,290.29,499.67,5163.07,308.52,1185.91,54.5,305.14,42.2,3191
7/11/2017,506.87,144.4,283.88,1533.18,283.6,1215.25,160.7,48.27,1349.42,35.53,1015.82,290.44,500.69,5134.16,306.71,1193.53,57,302.53,43.95,3161.95
